id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
1_47,3,0,0,0,0,1,2,0
1_48,-4,0,5,0,0,1,0,0
1_53,0,0,2,0,0,1,1,0
1_61,-3,0,2,0,0,1,0,2
1_62,3,0,0,0,0,1,2,0
1_64,3,0,0,0,0,1,2,0
1_69,-1,0,2,0,0,1,0,0
1_73,2,0,0,0,1,1,0,0
1_75,2,0,0,0,1,1,0,0
1_80,-3,0,2,0,0,1,0,2
1_81,1,0,0,0,0,1,0,0
1_82,-3,0,2,0,0,1,0,2
1_86,6,0,0,4,0,1,1,0
1_88,1,0,0,0,0,1,0,0
1_90,0,0,2,0,0,1,1,0
1_94,-3,0,2,0,0,1,0,2
3_9,4,0,0,0,1,1,2,0
3_13,-3,0,2,0,0,1,0,2
3_35,-1,0,2,0,0,1,0,0
3_39,1,0,0,0,1,0,0,0
3_48,-1,0,2,0,0,1,0,0
3_49,2,0,0,0,1,1,0,0
3_53,-3,0,2,0,0,1,0,2
3_60,-1,0,2,0,0,1,0,0
3_69,-3,0,3,0,0,2,0,2
3_84,0,0,2,0,1,1,0,0
3_86,-1,0,2,0,0,1,0,0
3_87,3,0,0,0,0,1,2,0
3_92,2,0,0,0,0,1,1,0
3_94,-2,0,3,0,0,1,0,0
8_8,3,0,0,1,0,1,1,0
8_13,2,0,0,0,1,1,0,0
8_14,1,0,0,0,1,0,0,0
8_16,-3,0,2,0,0,1,0,2
8_17,2,0,0,0,0,1,1,0
8_20,-3,0,2,0,0,1,0,2
8_23,-3,0,2,0,0,1,0,2
8_28,3,0,0,0,0,1,2,0
8_31,-3,0,2,0,0,1,0,2
8_32,4,0,0,0,0,1,3,0
8_33,-1,0,2,0,0,1,0,0
8_36,-5,0,4,0,0,1,0,2
8_37,1,0,0,0,0,1,0,0
8_39,2,0,0,0,1,1,0,0
8_42,-1,0,2,0,0,1,0,0
8_44,2,0,0,0,1,1,0,0
8_47,-3,0,2,0,0,1,0,2
8_48,-1,0,2,0,0,1,0,0
8_50,-3,0,2,0,0,1,0,2
8_52,-1,0,0,0,0,1,0,2
8_55,5,0,0,2,1,1,1,0
8_56,-1,0,3,0,0,2,0,0
8_58,2,0,0,0,0,1,1,0
8_59,-1,0,3,0,0,2,0,0
8_60,-3,0,2,0,0,1,0,2
8_63,-3,0,2,0,0,1,0,2
8_65,-3,0,2,0,0,1,0,2
8_66,-1,0,2,0,0,1,0,0
8_68,6,0,0,3,0,2,1,0
8_70,-1,0,2,0,0,1,0,0
8_72,-3,0,2,0,0,1,0,2
8_76,-1,0,2,0,0,1,0,0
8_77,0,0,2,0,0,2,0,0
8_78,-2,0,2,0,0,2,0,2
8_80,-1,0,2,0,0,1,0,0
8_81,-1,0,2,0,0,1,0,0
8_83,4,0,0,0,0,1,3,0
8_86,-3,0,2,0,0,1,0,2
8_88,0,0,2,0,0,1,1,0
8_90,-3,0,2,0,0,1,0,2
8_94,2,0,0,0,1,1,0,0
8_96,-3,0,2,0,0,1,0,2
8_98,2,0,0,0,1,1,0,0
8_99,-3,0,2,0,0,1,0,2
9_2,-3,0,2,0,0,1,0,2
9_5,-3,0,2,0,0,1,0,2
9_9,-3,0,2,0,0,1,0,2
9_10,0,0,2,0,0,1,1,0
9_11,-1,0,2,0,0,1,0,0
9_12,-4,0,5,0,0,1,0,0
9_13,-3,0,2,0,0,1,0,2
9_14,-3,0,2,0,0,1,0,2
9_15,0,0,2,0,0,1,1,0
9_17,-1,0,2,0,0,1,0,0
9_18,-1,0,2,0,0,1,0,0
9_20,1,0,0,0,1,0,0,0
9_21,0,0,2,0,0,1,1,0
9_23,-3,0,2,0,0,1,0,2
9_24,0,0,2,0,0,1,1,0
9_26,3,0,0,0,0,1,2,0
9_27,3,0,0,0,1,1,1,0
9_29,-1,0,2,0,0,1,0,0
9_30,-1,0,2,0,0,1,0,0
9_31,-5,0,4,0,0,1,0,2
9_33,-5,0,4,0,0,1,0,2
9_34,0,0,2,0,0,1,1,0
9_37,-3,0,2,0,0,1,0,2
9_39,0,0,2,0,0,1,1,0
9_40,0,0,2,0,0,1,1,0
9_43,1,0,0,0,1,0,0,0
9_44,-3,0,2,0,0,1,0,2
9_47,-3,0,2,0,0,1,0,2
9_49,1,0,0,0,1,0,0,0
9_50,3,0,0,0,1,1,1,0
9_55,0,0,2,0,0,1,1,0
9_57,-1,0,2,0,0,1,0,0
9_62,2,0,0,0,0,1,1,0
9_65,-2,0,3,0,0,1,0,0
9_66,-2,0,3,0,0,1,0,0
9_68,-3,0,2,0,0,1,0,2
9_73,-1,0,2,0,0,1,0,0
9_74,2,0,0,0,1,1,0,0
9_80,2,0,0,0,1,1,0,0
9_81,0,0,0,0,0,2,0,2
9_82,-2,0,3,0,0,1,0,0
9_87,4,0,2,4,0,1,1,0
9_90,5,0,0,3,1,1,0,0
9_91,3,0,0,0,1,1,1,0
9_92,-3,0,2,0,0,1,0,2
9_94,-3,0,2,0,0,1,0,2
9_95,3,0,0,0,0,1,2,0
